"Produktion (mio. kg)";"Landsdel Fyn";"Græs og kløver i omdriften";492.7;448.2;567.6;517.9;366.5;461.2;475.4;528.2;469.2;318.5;330.6
"Produktion (mio. kg)";"Landsdel Fyn";"Græs uden for omdriften";224.1;307.6;256.1;150.5;174.1;133.9;283.4;264.7;106.5;103.0;114.7
"Produktion (mio. kg)";"Landsdel Fyn";"Efterslæt efter korn og helsæd";12.8;9.7;9.7;17.3;13.3;19.1;18.6;16.0;18.0;11.2;14.6
"Produktion (mio. kg)";"Landsdel Sydjylland";"Vinterhvede";707.5;686.6;548.2;706.2;301.2;664.6;565.8;560.9;586.9;541.2;412.0
"Produktion (mio. kg)";"Landsdel Sydjylland";"Vårhvede";13.2;14.9;14.7;18.1;38.5;21.2;22.9;39.2;28.2;15.8;11.2
"Produktion (mio. kg)";"Landsdel Sydjylland";"Rug";138.2;160.2;118.5;164.6;87.4;178.5;131.3;132.0;147.5;132.0;111.1
"Produktion (mio. kg)";"Landsdel Sydjylland";"Triticale";13.7;10.0;6.4;6.6;6.0;6.6;3.6;5.0;4.2;3.3;3.6
"Produktion (mio. kg)";"Landsdel Sydjylland";"Vinterbyg";158.0;164.5;140.6;169.6;80.8;128.1;114.6;85.6;86.9;70.9;64.1
"Produktion (mio. kg)";"Landsdel Sydjylland";"Vårbyg";523.8;582.3;606.7;605.9;610.6;533.8;666.2;533.8;724.1;459.6;460.7
"Produktion (mio. kg)";"Landsdel Sydjylland";"Havre, blandsæd og andet korn";65.2;67.9;82.0;104.8;99.3;80.2;134.7;103.9;130.0;79.3;78.3
"Produktion (mio. kg)";"Landsdel Sydjylland";"Majs til modenhed";36.2;20.1;17.7;14.1;15.6;17.0;12.9;16.6;21.4;10.1;14.2
"Produktion (mio. kg)";"Landsdel Sydjylland";"RAPS I ALT";101.1;105.9;76.4;104.8;61.3;87.1;77.3;75.6;117.7;120.6;79.0
"Produktion (mio. kg)";"Landsdel Sydjylland";"Vinterraps";100.9;..;..;..;..;..;..;..;..;..;..
"Produktion (mio. kg)";"Landsdel Sydjylland";"Vårraps";0.3;..;..;..;..;..;..;..;..;..;..
"Produktion (mio. kg)";"Landsdel Sydjylland";"BÆLGSÆD I ALT";6.0;10.3;11.5;21.2;20.8;17.0;25.8;29.2;42.1;32.3;26.3
"Produktion (mio. kg)";"Landsdel Sydjylland";"Markærter";1.8;2.2;1.7;2.8;2.1;2.0;4.2;6.5;11.9;9.7;5.4
"Produktion (mio. kg)";"Landsdel Sydjylland";"Hestebønner";..;..;..;..;..;..;21.6;22.8;30.2;22.6;20.8
"Produktion (mio. kg)";"Landsdel Sydjylland";"HALM I ALT, DER ER BJÆRGET";523.3;579.7;581.6;652.8;644.3;644.8;649.8;605.7;741.4;586.0;574.3
"Produktion (mio. kg)";"Landsdel Sydjylland";"Halm af korn, der er bjærget";511.1;560.5;572.5;641.9;610.3;634.6;637.9;592.0;714.9;566.5;550.3
"Produktion (mio. kg)";"Landsdel Sydjylland";"RODFRUGTER (ROD) I ALT";519.5;503.1;590.0;659.8;557.7;767.9;813.5;683.2;783.9;891.3;933.8
"Produktion (mio. kg)";"Landsdel Sydjylland";"Læggekartofler under kontrol";40.2;40.2;42.3;58.8;32.9;56.8;57.0;60.3;55.0;55.4;56.0
"Produktion (mio. kg)";"Landsdel Sydjylland";"Kartofler til melproduktion";245.6;301.5;364.0;381.6;369.2;474.7;547.6;459.1;570.2;668.9;712.0
"Produktion (mio. kg)";"Landsdel Sydjylland";"Spisekartofler";162.2;95.1;102.3;168.2;91.5;127.3;111.6;77.7;68.6;58.0;43.4
"Produktion (mio. kg)";"Landsdel Sydjylland";"Sukkerroer til fabrik";0.8;0.6;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Produktion (mio. kg)";"Landsdel Sydjylland";"Fodersukkerroer og anden rodfrugt til foder";70.7;65.8;80.9;51.1;64.1;109.0;97.3;86.0;90.1;109.0;122.4
"Produktion (mio. kg)";"Landsdel Sydjylland";"GRÆS, GRØNTFODER OG EFTERSLÆT I ALT";8531.4;7996.7;9213.0;8065.5;7248.2;7997.6;8142.9;7493.2;7284.1;7493.2;7404.3
"Produktion (mio. kg)";"Landsdel Sydjylland";"Lucerne";102.0;50.2;42.6;38.9;10.5;15.4;21.1;12.2;7.1;5.5;3.7
"Produktion (mio. kg)";"Landsdel Sydjylland";"Majs til ensilering";3214.9;2608.5;3325.2;2875.6;2982.1;3213.7;3210.9;2851.2;2847.7;3398.6;3091.6
"Produktion (mio. kg)";"Landsdel Sydjylland";"Korn til ensilering";381.3;307.7;333.1;233.7;211.5;293.8;292.2;229.7;258.9;211.9;263.1
"Produktion (mio. kg)";"Landsdel Sydjylland";"Græs og kløver i omdriften";4040.8;3982.1;4360.0;4245.6;3273.3;3724.2;3904.1;3633.0;3606.3;3517.3;3640.9
"Produktion (mio. kg)";"Landsdel Sydjylland";"Græs uden for omdriften";613.8;880.9;978.4;543.8;663.1;596.7;566.3;642.5;415.6;269.6;293.0
"Produktion (mio. kg)";"Landsdel Sydjylland";"Efterslæt efter korn og helsæd";178.6;167.3;167.3;127.9;107.6;153.9;148.2;124.6;148.6;90.2;111.9
"Produktion (mio. kg)";"Region Midtjylland";"Vinterhvede";1318.3;1274.3;994.7;1258.8;673.1;1194.7;1040.3;1013.3;1057.6;890.8;787.5
"Produktion (mio. kg)";"Region Midtjylland";"Vårhvede";24.5;21.7;25.9;18.8;28.7;16.3;19.0;26.8;22.5;12.6;7.6
"Produktion (mio. kg)";"Region Midtjylland";"Rug";242.3;291.4;206.7;265.9;183.2;333.0;253.7;244.9;247.8;207.3;223.9
"Produktion (mio. kg)";"Region Midtjylland";"Triticale";40.6;32.1;20.0;25.6;16.4;22.1;18.0;20.5;14.1;12.2;9.4
"Produktion (mio. kg)";"Region Midtjylland";"Vinterbyg";294.1;303.6;250.2;320.9;169.1;278.5;250.3;205.4;181.8;150.5;151.6
"Produktion (mio. kg)";"Region Midtjylland";"Vårbyg";870.6;901.9;1072.9;981.1;955.1;898.8;1126.5;987.3;1189.7;740.6;902.2
"Produktion (mio. kg)";"Region Midtjylland";"Havre, blandsæd og andet korn";55.3;68.6;95.5;101.1;91.4;77.9;123.5;110.7;123.4;74.8;88.3
"Produktion (mio. kg)";"Region Midtjylland";"Majs til modenhed";22.1;16.1;13.2;15.0;12.3;13.7;14.6;17.0;20.4;15.0;20.4
"Produktion (mio. kg)";"Region Midtjylland";"RAPS I ALT";177.7;228.0;127.0;192.3;138.8;212.7;138.9;173.4;227.1;224.5;191.1
"Produktion (mio. kg)";"Region Midtjylland";"Vinterraps";177.3;..;..;..;..;..;..;..;..;..;..
"Produktion (mio. kg)";"Region Midtjylland";"Vårraps";0.4;..;..;..;..;..;..;..;..;..;..
"Produktion (mio. kg)";"Region Midtjylland";"BÆLGSÆD I ALT";11.6;15.1;17.5;26.5;24.7;23.2;28.7;34.0;51.8;42.3;37.2
"Produktion (mio. kg)";"Region Midtjylland";"Markærter";6.1;6.8;5.9;6.5;3.8;3.9;5.6;5.3;13.2;13.8;9.9
"Produktion (mio. kg)";"Region Midtjylland";"Hestebønner";..;..;..;..;..;..;23.1;28.7;38.6;28.5;27.3
"Produktion (mio. kg)";"Region Midtjylland";"HALM I ALT, DER ER BJÆRGET";900.2;892.9;984.1;1096.1;1154.3;1096.7;1005.1;985.1;1103.6;902.1;1043.6
"Produktion (mio. kg)";"Region Midtjylland";"Halm af korn, der er bjærget";867.5;863.7;967.2;1067.3;1076.0;1065.5;984.2;963.0;1069.2;872.3;1003.9
"Produktion (mio. kg)";"Region Midtjylland";"RODFRUGTER (ROD) I ALT";1031.0;989.4;1057.6;1112.0;956.6;1242.1;1428.3;1189.1;1316.9;1425.8;1563.3
"Produktion (mio. kg)";"Region Midtjylland";"Læggekartofler under kontrol";88.1;87.3;92.8;135.9;83.6;120.1;130.9;130.3;131.5;152.6;164.7
"Produktion (mio. kg)";"Region Midtjylland";"Kartofler til melproduktion";569.9;602.2;669.3;711.3;724.0;896.3;1083.9;911.2;1037.4;1107.1;1239.7
"Produktion (mio. kg)";"Region Midtjylland";"Spisekartofler";249.2;181.9;181.3;197.3;106.4;165.0;143.1;67.6;57.4;46.3;44.1
"Produktion (mio. kg)";"Region Midtjylland";"Sukkerroer til fabrik";0.8;0.4;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Produktion (mio. kg)";"Region Midtjylland";"Fodersukkerroer og anden rodfrugt til foder";123.0;117.7;114.0;67.6;42.5;60.7;70.4;80.0;90.7;119.8;114.8
"Produktion (mio. kg)";"Region Midtjylland";"GRÆS, GRØNTFODER OG EFTERSLÆT I ALT";8900.1;7400.1;7737.6;7555.5;5956.9;6991.4;7057.3;6866.7;6576.6;6908.9;7007.1
"Produktion (mio. kg)";"Region Midtjylland";"Lucerne";46.2;19.5;13.7;17.1;3.5;6.9;5.8;5.0;3.8;2.9;6.0
"Produktion (mio. kg)";"Region Midtjylland";"Majs til ensilering";2230.0;1323.5;1637.7;1827.6;1677.8;2104.1;2147.5;2001.4;1855.3;2208.2;2031.4
"Produktion (mio. kg)";"Region Midtjylland";"Korn til ensilering";358.5;289.7;309.1;284.4;204.2;340.1;280.9;227.9;264.8;272.4;316.9
"Produktion (mio. kg)";"Region Midtjylland";"Græs og kløver i omdriften";5023.9;4239.8;4418.7;4441.7;2920.1;3785.6;3811.4;3862.3;3768.3;3704.2;3856.6
"Produktion (mio. kg)";"Region Midtjylland";"Græs uden for omdriften";1052.1;1354.2;1174.3;832.5;1047.9;604.5;673.8;653.0;542.5;628.5;686.3
"Produktion (mio. kg)";"Region Midtjylland";"Efterslæt efter korn og helsæd";189.4;173.4;173.4;152.2;103.4;150.2;138.0;117.1;141.9;92.7;110.1
"Produktion (mio. kg)";"Landsdel Østjylland";"Vinterhvede";897.0;851.9;678.4;826.2;430.0;798.3;702.6;684.5;703.8;592.4;550.8
"Produktion (mio. kg)";"Landsdel Østjylland";"Vårhvede";12.8;11.0;15.2;9.5;18.1;7.9;9.4;11.1;8.7;4.4;3.3
"Produktion (mio. kg)";"Landsdel Østjylland";"Rug";106.8;116.2;82.3;104.8;71.8;148.6;116.1;119.3;112.0;92.6;117.5
"Produktion (mio. kg)";"Landsdel Østjylland";"Triticale";24.0;21.1;15.0;19.0;13.5;17.1;13.5;17.2;10.1;9.5;7.6
"Produktion (mio. kg)";"Landsdel Østjylland";"Vinterbyg";209.3;201.8;165.1;204.7;107.9;190.2;181.1;145.8;123.4;104.0;106.9
"Produktion (mio. kg)";"Landsdel Østjylland";"Vårbyg";300.1;316.3;395.1;364.3;398.6;346.2;438.6;395.2;483.2;271.8;361.0
"Produktion (mio. kg)";"Landsdel Østjylland";"Havre, blandsæd og andet korn";25.9;26.7;30.8;39.6;40.0;33.3;52.1;45.3;51.2;28.9;37.0
"Produktion (mio. kg)";"Landsdel Østjylland";"Majs til modenhed";7.8;6.6;5.9;6.2;6.2;6.2;4.0;6.9;6.3;4.2;6.1
"Produktion (mio. kg)";"Landsdel Østjylland";"RAPS I ALT";122.7;157.0;87.8;121.9;86.8;130.7;92.5;117.7;146.7;140.6;123.0
"Produktion (mio. kg)";"Landsdel Østjylland";"Vinterraps";122.5;..;..;..;..;..;..;..;..;..;..
"Produktion (mio. kg)";"Landsdel Østjylland";"Vårraps";0.2;..;..;..;..;..;..;..;..;..;..
"Produktion (mio. kg)";"Landsdel Østjylland";"BÆLGSÆD I ALT";6.1;6.6;6.1;14.1;13.8;11.9;14.7;16.7;25.4;19.1;20.1
"Produktion (mio. kg)";"Landsdel Østjylland";"Markærter";2.4;1.8;1.3;2.6;1.6;1.6;2.8;3.2;5.8;6.0;5.6
"Produktion (mio. kg)";"Landsdel Østjylland";"Hestebønner";..;..;..;..;..;..;11.9;13.4;19.7;13.1;14.5
"Produktion (mio. kg)";"Landsdel Østjylland";"HALM I ALT, DER ER BJÆRGET";466.8;446.6;515.0;572.6;606.1;574.5;524.8;506.3;572.4;465.5;544.4
"Produktion (mio. kg)";"Landsdel Østjylland";"Halm af korn, der er bjærget";445.4;424.8;502.3;551.8;549.7;552.5;509.1;488.6;548.0;447.1;518.9
"Produktion (mio. kg)";"Landsdel Østjylland";"RODFRUGTER (ROD) I ALT";103.9;100.9;110.4;112.1;92.1;115.0;176.8;144.9;168.5;199.0;218.7
"Produktion (mio. kg)";"Landsdel Østjylland";"Læggekartofler under kontrol";6.7;5.8;5.1;11.6;8.9;8.4;3.6;5.3;5.5;7.7;8.3
"Produktion (mio. kg)";"Landsdel Østjylland";"Kartofler til melproduktion";22.6;28.7;37.9;49.0;47.5;64.1;130.6;98.6;125.6;152.0;171.9
"Produktion (mio. kg)";"Landsdel Østjylland";"Spisekartofler";41.6;30.7;38.6;30.7;23.7;20.6;20.4;21.1;17.7;18.3;20.4
"Produktion (mio. kg)";"Landsdel Østjylland";"Sukkerroer til fabrik";0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Produktion (mio. kg)";"Landsdel Østjylland";"Fodersukkerroer og anden rodfrugt til foder";32.8;35.6;28.8;20.8;12.0;21.9;22.2;19.9;19.7;21.0;18.2
"Produktion (mio. kg)";"Landsdel Østjylland";"GRÆS, GRØNTFODER OG EFTERSLÆT I ALT";2545.1;2203.1;2250.5;2146.8;1765.1;1939.6;1889.5;1907.4;1846.4;1952.5;1946.0
"Produktion (mio. kg)";"Landsdel Østjylland";"Lucerne";14.9;10.3;5.6;6.9;2.2;5.9;3.2;3.6;2.7;2.0;2.7
"Produktion (mio. kg)";"Landsdel Østjylland";"Majs til ensilering";535.5;346.1;373.4;407.7;316.1;447.7;426.8;330.5;381.8;496.3;428.8
"Produktion (mio. kg)";"Landsdel Østjylland";"Korn til ensilering";79.0;67.2;75.1;68.6;45.4;72.2;59.5;55.0;52.9;56.4;59.1
"Produktion (mio. kg)";"Landsdel Østjylland";"Græs og kløver i omdriften";1369.3;1162.0;1234.2;1353.6;763.2;1110.8;1031.9;1160.1;1074.2;1045.5;1068.1
"Produktion (mio. kg)";"Landsdel Østjylland";"Græs uden for omdriften";504.9;582.7;524.6;270.3;614.1;266.7;334.2;329.4;299.7;330.6;361.8
"Produktion (mio. kg)";"Landsdel Østjylland";"Efterslæt efter korn og helsæd";41.5;34.8;34.8;39.7;24.2;36.2;34.0;28.8;35.1;21.8;25.4
"Produktion (mio. kg)";"Landsdel Vestjylland";"Vinterhvede";421.4;422.4;316.4;432.6;243.0;396.5;337.7;328.9;353.8;298.4;236.7
"Produktion (mio. kg)";"Landsdel Vestjylland";"Vårhvede";11.7;10.7;10.7;9.3;10.6;8.4;9.6;15.7;13.8;8.2;4.3
"Produktion (mio. kg)";"Landsdel Vestjylland";"Rug";135.5;175.3;124.3;161.0;111.4;184.4;137.6;125.5;135.9;114.7;106.4
"Produktion (mio. kg)";"Landsdel Vestjylland";"Triticale";16.7;11.0;5.0;6.6;2.9;5.0;4.6;3.3;4.0;2.7;1.9
"Produktion (mio. kg)";"Landsdel Vestjylland";"Vinterbyg";84.8;101.7;85.1;116.2;61.2;88.3;69.2;59.5;58.4;46.5;44.6
"Produktion (mio. kg)";"Landsdel Vestjylland";"Vårbyg";570.5;585.6;677.8;616.8;556.5;552.6;687.8;592.1;706.5;468.8;541.2
"Produktion (mio. kg)";"Landsdel Vestjylland";"Havre, blandsæd og andet korn";29.5;41.9;64.7;61.5;51.5;44.5;71.3;65.4;72.2;45.9;51.3
"Produktion (mio. kg)";"Landsdel Vestjylland";"Majs til modenhed";14.3;9.5;7.3;8.7;6.1;7.5;10.6;10.1;14.1;10.7;14.3
"Produktion (mio. kg)";"Landsdel Vestjylland";"RAPS I ALT";55.0;71.1;39.2;70.4;52.0;81.9;46.5;55.6;80.4;83.9;68.1
"Produktion (mio. kg)";"Landsdel Vestjylland";"Vinterraps";54.8;..;..;..;..;..;..;..;..;..;..
"Produktion (mio. kg)";"Landsdel Vestjylland";"Vårraps";0.2;..;..;..;..;..;..;..;..;..;..
"Produktion (mio. kg)";"Landsdel Vestjylland";"BÆLGSÆD I ALT";5.5;8.4;11.5;12.4;10.9;11.3;14.0;17.3;26.4;23.2;17.1
"Produktion (mio. kg)";"Landsdel Vestjylland";"Markærter";3.7;5.0;4.5;3.9;2.2;2.3;2.8;2.1;7.4;7.8;4.3
"Produktion (mio. kg)";"Landsdel Vestjylland";"Hestebønner";..;..;..;..;..;..;11.2;15.2;19.0;15.4;12.8
"Produktion (mio. kg)";"Landsdel Vestjylland";"HALM I ALT, DER ER BJÆRGET";433.4;446.4;469.1;523.5;548.2;522.3;480.3;478.8;531.1;436.6;499.2
"Produktion (mio. kg)";"Landsdel Vestjylland";"Halm af korn, der er bjærget";422.1;438.9;464.9;515.5;526.3;513.0;475.1;474.3;521.3;425.2;485.0
"Produktion (mio. kg)";"Landsdel Vestjylland";"RODFRUGTER (ROD) I ALT";927.1;888.5;947.2;1000.0;864.5;1127.1;1251.5;1044.3;1148.4;1226.8;1344.6
"Produktion (mio. kg)";"Landsdel Vestjylland";"Læggekartofler under kontrol";81.4;81.5;87.7;124.2;74.7;111.7;127.3;124.9;126.0;144.9;156.4
"Produktion (mio. kg)";"Landsdel Vestjylland";"Kartofler til melproduktion";547.3;573.5;631.4;662.3;676.6;832.2;953.3;812.7;911.7;955.1;1067.8
"Produktion (mio. kg)";"Landsdel Vestjylland";"Spisekartofler";207.5;151.2;142.7;166.6;82.7;144.4;122.7;46.5;39.7;28.0;23.7
"Produktion (mio. kg)";"Landsdel Vestjylland";"Sukkerroer til fabrik";0.7;0.4;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Produktion (mio. kg)";"Landsdel Vestjylland";"Fodersukkerroer og anden rodfrugt til foder";90.2;82.0;85.1;46.8;30.5;38.8;48.2;60.2;71.0;98.8;96.6
"Produktion (mio. kg)";"Landsdel Vestjylland";"GRÆS, GRØNTFODER OG EFTERSLÆT I ALT";6355.0;5197.1;5487.1;5408.6;4191.8;5051.8;5167.8;4959.3;4730.2;4956.4;5061.1
"Produktion (mio. kg)";"Landsdel Vestjylland";"Lucerne";31.4;9.2;8.1;10.2;1.4;1.0;2.6;1.3;1.1;0.9;3.3
"Produktion (mio. kg)";"Landsdel Vestjylland";"Majs til ensilering";1694.5;977.4;1264.3;1419.9;1361.7;1656.3;1720.6;1670.9;1473.5;1711.9;1602.5
"Produktion (mio. kg)";"Landsdel Vestjylland";"Korn til ensilering";279.5;222.5;233.9;215.8;158.8;267.9;221.4;173.0;211.9;216.1;257.7
"Produktion (mio. kg)";"Landsdel Vestjylland";"Græs og kløver i omdriften";3654.6;3077.8;3184.5;3088.1;2156.9;2674.8;2779.4;2702.2;2694.1;2658.7;2788.4
"Produktion (mio. kg)";"Landsdel Vestjylland";"Græs uden for omdriften";547.2;771.5;649.7;562.2;433.8;337.8;339.7;323.6;242.8;297.9;324.4
"Produktion (mio. kg)";"Landsdel Vestjylland";"Efterslæt efter korn og helsæd";147.9;138.6;138.6;112.5;79.2;114.0;104.0;88.3;106.8;70.9;84.7
"Produktion (mio. kg)";"Region Nordjylland";"Vinterhvede";843.9;798.4;632.8;785.0;437.7;716.2;610.7;620.6;636.8;505.6;470.6
"Produktion (mio. kg)";"Region Nordjylland";"Vårhvede";13.5;13.9;20.5;11.0;23.4;10.0;19.1;16.6;9.3;6.0;7.1
"Produktion (mio. kg)";"Region Nordjylland";"Rug";178.2;193.7;150.4;179.4;132.2;219.6;175.2;177.8;181.6;161.7;194.9
"Produktion (mio. kg)";"Region Nordjylland";"Triticale";31.0;28.3;20.9;20.8;12.1;16.1;15.8;20.4;12.9;10.6;9.2
"Produktion (mio. kg)";"Region Nordjylland";"Vinterbyg";111.3;133.1;115.9;153.0;84.6;126.0;111.5;95.8;86.2;73.6;67.2
"Produktion (mio. kg)";"Region Nordjylland";"Vårbyg";372.1;420.7;509.4;460.6;474.4;408.5;564.3;483.9;548.9;324.6;481.2
"Produktion (mio. kg)";"Region Nordjylland";"Havre, blandsæd og andet korn";59.5;60.9;85.9;97.8;79.8;70.9;110.0;82.4;82.2;51.2;60.1
"Produktion (mio. kg)";"Region Nordjylland";"Majs til modenhed";1.1;0.8;1.0;0.9;1.7;1.5;1.5;2.0;2.1;2.0;3.9
"Produktion (mio. kg)";"Region Nordjylland";"RAPS I ALT";101.2;137.3;76.3;121.0;71.4;137.4;73.3;114.6;152.0;143.6;127.9
"Produktion (mio. kg)";"Region Nordjylland";"Vinterraps";100.9;..;..;..;..;..;..;..;..;..;..
"Produktion (mio. kg)";"Region Nordjylland";"Vårraps";0.2;..;..;..;..;..;..;..;..;..;..
"Produktion (mio. kg)";"Region Nordjylland";"BÆLGSÆD I ALT";3.2;8.0;8.3;12.4;16.4;16.7;19.0;18.9;26.5;25.3;20.8
"Produktion (mio. kg)";"Region Nordjylland";"Markærter";1.6;3.1;2.5;2.2;2.5;3.2;2.5;4.7;10.6;12.7;7.7
"Produktion (mio. kg)";"Region Nordjylland";"Hestebønner";..;..;..;..;..;..;16.5;14.2;15.9;12.6;13.1
"Produktion (mio. kg)";"Region Nordjylland";"HALM I ALT, DER ER BJÆRGET";474.5;508.8;506.0;585.0;672.1;541.7;620.4;555.8;584.2;478.2;633.7
"Produktion (mio. kg)";"Region Nordjylland";"Halm af korn, der er bjærget";458.9;482.4;496.5;565.4;634.1;523.2;604.3;540.2;561.2;448.3;596.7
"Produktion (mio. kg)";"Region Nordjylland";"RODFRUGTER (ROD) I ALT";449.9;474.9;511.3;525.5;442.8;537.4;637.0;606.4;636.8;673.4;740.0
"Produktion (mio. kg)";"Region Nordjylland";"Læggekartofler under kontrol";16.7;15.3;17.8;25.8;22.2;36.6;54.8;42.1;45.8;51.5;54.4
"Produktion (mio. kg)";"Region Nordjylland";"Kartofler til melproduktion";201.7;238.3;247.8;257.8;238.4;295.9;438.7;452.9;478.0;478.6;538.4
"Produktion (mio. kg)";"Region Nordjylland";"Spisekartofler";75.0;82.3;102.9;85.9;44.3;72.1;47.5;25.4;28.8;33.4;33.1
"Produktion (mio. kg)";"Region Nordjylland";"Sukkerroer til fabrik";0.3;0.5;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Produktion (mio. kg)";"Region Nordjylland";"Fodersukkerroer og anden rodfrugt til foder";156.3;138.5;142.5;156.0;137.9;132.8;96.0;86.0;84.3;109.8;114.0
"Produktion (mio. kg)";"Region Nordjylland";"GRÆS, GRØNTFODER OG EFTERSLÆT I ALT";5876.5;5672.9;6184.2;6031.6;4919.7;5439.6;5597.0;5232.0;5039.8;5028.2;5075.5
"Produktion (mio. kg)";"Region Nordjylland";"Lucerne";20.8;7.8;8.0;4.9;1.8;4.0;3.9;2.6;3.1;2.1;1.2
"Produktion (mio. kg)";"Region Nordjylland";"Majs til ensilering";1364.3;913.3;1025.3;1043.7;1044.3;1233.7;1323.6;1283.7;1253.9;1440.1;1350.8
"Produktion (mio. kg)";"Region Nordjylland";"Korn til ensilering";359.8;344.9;398.6;331.2;312.5;330.0;322.0;252.1;300.3;211.7;229.1
"Produktion (mio. kg)";"Region Nordjylland";"Græs og kløver i omdriften";3228.7;3002.6;3470.6;3653.3;2570.9;3258.4;3265.4;3117.7;2969.4;2981.1;3059.3
"Produktion (mio. kg)";"Region Nordjylland";"Græs uden for omdriften";738.9;1238.7;1109.1;871.2;877.4;451.8;524.6;441.9;352.2;300.8;330.7
"Produktion (mio. kg)";"Region Nordjylland";"Efterslæt efter korn og helsæd";164.0;165.6;165.6;127.3;112.9;161.8;157.6;134.0;160.9;92.3;104.4
